ID,LABELS,X.COR,Y.COR
AD23-158,LM1,2914,2251
AD23-158,LM2,3126,2327
AD23-158,LM3,3468,2418
AD23-158,LM4,3714,2351
AD23-158,LM5,3964,2315
AD23-158,LM6,3972,2217
AD23-158,LM7,3960,2119
AD23-158,LM8,3688,2103
AD23-158,LM9,3632,2064
AD23-158,LM10,3436,2035
AD23-158,LM11,3117,2084
AD23-158,LM12,3069,2096
AD23-158,LM13,3230,2223
AD23-158,LM14,3266,2135
AD23-158,LM15,2973,2229
AD23-158,LM16,3069,2238
AD23-159,LM1,2079,2254
AD23-159,LM2,2324,2318
AD23-159,LM3,2643,2352
AD23-159,LM4,2875,2284
AD23-159,LM5,3141,2243
AD23-159,LM6,3164,2138
AD23-159,LM7,3138,2038
AD23-159,LM8,2827,2034
AD23-159,LM9,2759,2010
AD23-159,LM10,2575,1992
AD23-159,LM11,2264,2071
AD23-159,LM12,2226,2085
AD23-159,LM13,2381,2174
AD23-159,LM14,2401,2103
AD23-159,LM15,2141,2230
AD23-159,LM16,2230,2232
AD23-160,LM1,2207,2199
AD23-160,LM2,2397,2247
AD23-160,LM3,2842,2277
AD23-160,LM4,2955,2241
AD23-160,LM5,3240,2202
AD23-160,LM6,3238,2114
AD23-160,LM7,3221,2029
AD23-160,LM8,2918,2023
AD23-160,LM9,2853,1996
AD23-160,LM10,2701,1973
AD23-160,LM11,2431,2027
AD23-160,LM12,2369,2044
AD23-160,LM13,2539,2125
AD23-160,LM14,2555,2056
AD23-160,LM15,2281,2169
AD23-160,LM16,2370,2173
AD23-161,LM1,2348,2361
AD23-161,LM2,2509,2396
AD23-161,LM3,3061,2451
AD23-161,LM4,3184,2410
AD23-161,LM5,3506,2352
AD23-161,LM6,3511,2248
AD23-161,LM7,3504,2132
AD23-161,LM8,3160,2129
AD23-161,LM9,3074,2103
AD23-161,LM10,2898,2081
AD23-161,LM11,2577,2166
AD23-161,LM12,2497,2202
AD23-161,LM13,2686,2281
AD23-161,LM14,2711,2201
AD23-161,LM15,2422,2326
AD23-161,LM16,2514,2322
AD23-162,LM1,2600,2641
AD23-162,LM2,2839,2676
AD23-162,LM3,3387,2732
AD23-162,LM4,3526,2695
AD23-162,LM5,3901,2630
AD23-162,LM6,3904,2513
AD23-162,LM7,3881,2415
AD23-162,LM8,3489,2404
AD23-162,LM9,3418,2375
AD23-162,LM10,3191,2324
AD23-162,LM11,2817,2434
AD23-162,LM12,2771,2454
AD23-162,LM13,2934,2550
AD23-162,LM14,2957,2468
AD23-162,LM15,2675,2612
AD23-162,LM16,2781,2613
AD23-163,LM1,2801,2410
AD23-163,LM2,2944,2452
AD23-163,LM3,3534,2535
AD23-163,LM4,3665,2505
AD23-163,LM5,4028,2475
AD23-163,LM6,4019,2363
AD23-163,LM7,4024,2263
AD23-163,LM8,3646,2231
AD23-163,LM9,3578,2202
AD23-163,LM10,3392,2192
AD23-163,LM11,3074,2232
AD23-163,LM12,3000,2242
AD23-163,LM13,3179,2348
AD23-163,LM14,3210,2281
AD23-163,LM15,2882,2381
AD23-163,LM16,2987,2388
AD23-164,LM1,2126,2445
AD23-164,LM2,2299,2502
AD23-164,LM3,2935,2593
AD23-164,LM4,3067,2555
AD23-164,LM5,3446,2536
AD23-164,LM6,3440,2421
AD23-164,LM7,3434,2300
AD23-164,LM8,3034,2261
AD23-164,LM9,2946,2229
AD23-164,LM10,2759,2194
AD23-164,LM11,2385,2251
AD23-164,LM12,2295,2277
AD23-164,LM13,2507,2383
AD23-164,LM14,2540,2306
AD23-164,LM15,2201,2413
AD23-164,LM16,2309,2417
AD23-165,LM1,2393,2269
AD23-165,LM2,2653,2333
AD23-165,LM3,3076,2380
AD23-165,LM4,3200,2349
AD23-165,LM5,3542,2310
AD23-165,LM6,3553,2199
AD23-165,LM7,3552,2101
AD23-165,LM8,3185,2074
AD23-165,LM9,3103,2046
AD23-165,LM10,2932,2007
AD23-165,LM11,2632,2084
AD23-165,LM12,2583,2094
AD23-165,LM13,2735,2192
AD23-165,LM14,2760,2117
AD23-165,LM15,2466,2238
AD23-165,LM16,2562,2246
AD23-166,LM1,2320,2197
AD23-166,LM2,2563,2287
AD23-166,LM3,3036,2354
AD23-166,LM4,3152,2322
AD23-166,LM5,3501,2269
AD23-166,LM6,3494,2161
AD23-166,LM7,3483,2072
AD23-166,LM8,3131,2058
AD23-166,LM9,3054,2029
AD23-166,LM10,2877,1993
AD23-166,LM11,2582,2041
AD23-166,LM12,2492,2060
AD23-166,LM13,2663,2155
AD23-166,LM14,2695,2085
AD23-166,LM15,2396,2183
AD23-166,LM16,2496,2188
AD23-167,LM1,2291,2470
AD23-167,LM2,2522,2528
AD23-167,LM3,2953,2578
AD23-167,LM4,3068,2554
AD23-167,LM5,3401,2516
AD23-167,LM6,3393,2421
AD23-167,LM7,3392,2325
AD23-167,LM8,3053,2303
AD23-167,LM9,2983,2277
AD23-167,LM10,2824,2244
AD23-167,LM11,2517,2298
AD23-167,LM12,2461,2313
AD23-167,LM13,2635,2418
AD23-167,LM14,2654,2343
AD23-167,LM15,2363,2452
AD23-167,LM16,2457,2459
AD23-168,LM1,2420,2272
AD23-168,LM2,2667,2333
AD23-168,LM3,3147,2406
AD23-168,LM4,3291,2365
AD23-168,LM5,3652,2326
AD23-168,LM6,3638,2212
AD23-168,LM7,3627,2101
AD23-168,LM8,3259,2079
AD23-168,LM9,3173,2049
AD23-168,LM10,2992,2018
AD23-168,LM11,2686,2080
AD23-168,LM12,2609,2102
AD23-168,LM13,2800,2197
AD23-168,LM14,2819,2120
AD23-168,LM15,2504,2245
AD23-168,LM16,2607,2247
AD23-192,LM1,2923,1818
AD23-192,LM2,3255,1862
AD23-192,LM3,3738,1923
AD23-192,LM4,3894,1883
AD23-192,LM5,4304,1826
AD23-192,LM6,4291,1710
AD23-192,LM7,4268,1595
AD23-192,LM8,3894,1568
AD23-192,LM9,3801,1522
AD23-192,LM10,3580,1460
AD23-192,LM11,3197,1559
AD23-192,LM12,3124,1585
AD23-192,LM13,3313,1718
AD23-192,LM14,3325,1608
AD23-192,LM15,3018,1763
AD23-192,LM16,3130,1760
AD23-195,LM1,2258,2350
AD23-195,LM2,2645,2411
AD23-195,LM3,3236,2414
AD23-195,LM4,3410,2336
AD23-195,LM5,3904,2180
AD23-195,LM6,3854,2049
AD23-195,LM7,3825,1907
AD23-195,LM8,3339,1967
AD23-195,LM9,3242,1947
AD23-195,LM10,2972,1920
AD23-195,LM11,2573,2054
AD23-195,LM12,2484,2092
AD23-195,LM13,2725,2193
AD23-195,LM14,2742,2093
AD23-195,LM15,2361,2280
AD23-195,LM16,2496,2275
